varname,varlabel,vartype,keep,is_factor,discretize,brr,round,type,restricted,reserve
W4STUDENT034,W4STUDENT BRR Weight for Replicate 34,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT035,W4STUDENT BRR Weight for Replicate 35,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT036,W4STUDENT BRR Weight for Replicate 36,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT037,W4STUDENT BRR Weight for Replicate 37,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT038,W4STUDENT BRR Weight for Replicate 38,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT039,W4STUDENT BRR Weight for Replicate 39,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT040,W4STUDENT BRR Weight for Replicate 40,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT041,W4STUDENT BRR Weight for Replicate 41,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT042,W4STUDENT BRR Weight for Replicate 42,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT043,W4STUDENT BRR Weight for Replicate 43,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT044,W4STUDENT BRR Weight for Replicate 44,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT045,W4STUDENT BRR Weight for Replicate 45,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT046,W4STUDENT BRR Weight for Replicate 46,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT047,W4STUDENT BRR Weight for Replicate 47,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT048,W4STUDENT BRR Weight for Replicate 48,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT049,W4STUDENT BRR Weight for Replicate 49,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT050,W4STUDENT BRR Weight for Replicate 50,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT051,W4STUDENT BRR Weight for Replicate 51,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT052,W4STUDENT BRR Weight for Replicate 52,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT053,W4STUDENT BRR Weight for Replicate 53,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT054,W4STUDENT BRR Weight for Replicate 54,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT055,W4STUDENT BRR Weight for Replicate 55,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT056,W4STUDENT BRR Weight for Replicate 56,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT057,W4STUDENT BRR Weight for Replicate 57,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT058,W4STUDENT BRR Weight for Replicate 58,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT059,W4STUDENT BRR Weight for Replicate 59,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT060,W4STUDENT BRR Weight for Replicate 60,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT061,W4STUDENT BRR Weight for Replicate 61,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT062,W4STUDENT BRR Weight for Replicate 62,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT063,W4STUDENT BRR Weight for Replicate 63,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT064,W4STUDENT BRR Weight for Replicate 64,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT065,W4STUDENT BRR Weight for Replicate 65,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT066,W4STUDENT BRR Weight for Replicate 66,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT067,W4STUDENT BRR Weight for Replicate 67,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT068,W4STUDENT BRR Weight for Replicate 68,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT069,W4STUDENT BRR Weight for Replicate 69,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT070,W4STUDENT BRR Weight for Replicate 70,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT071,W4STUDENT BRR Weight for Replicate 71,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT072,W4STUDENT BRR Weight for Replicate 72,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT073,W4STUDENT BRR Weight for Replicate 73,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT074,W4STUDENT BRR Weight for Replicate 74,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT075,W4STUDENT BRR Weight for Replicate 75,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT076,W4STUDENT BRR Weight for Replicate 76,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT077,W4STUDENT BRR Weight for Replicate 77,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT078,W4STUDENT BRR Weight for Replicate 78,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT079,W4STUDENT BRR Weight for Replicate 79,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT080,W4STUDENT BRR Weight for Replicate 80,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT081,W4STUDENT BRR Weight for Replicate 81,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT082,W4STUDENT BRR Weight for Replicate 82,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT083,W4STUDENT BRR Weight for Replicate 83,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT084,W4STUDENT BRR Weight for Replicate 84,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT085,W4STUDENT BRR Weight for Replicate 85,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT086,W4STUDENT BRR Weight for Replicate 86,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT087,W4STUDENT BRR Weight for Replicate 87,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT088,W4STUDENT BRR Weight for Replicate 88,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT089,W4STUDENT BRR Weight for Replicate 89,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT090,W4STUDENT BRR Weight for Replicate 90,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT091,W4STUDENT BRR Weight for Replicate 91,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT092,W4STUDENT BRR Weight for Replicate 92,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT093,W4STUDENT BRR Weight for Replicate 93,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT094,W4STUDENT BRR Weight for Replicate 94,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT095,W4STUDENT BRR Weight for Replicate 95,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT096,W4STUDENT BRR Weight for Replicate 96,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT097,W4STUDENT BRR Weight for Replicate 97,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT098,W4STUDENT BRR Weight for Replicate 98,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT099,W4STUDENT BRR Weight for Replicate 99,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT100,W4STUDENT BRR Weight for Replicate 100,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT101,W4STUDENT BRR Weight for Replicate 101,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT102,W4STUDENT BRR Weight for Replicate 102,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT103,W4STUDENT BRR Weight for Replicate 103,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT104,W4STUDENT BRR Weight for Replicate 104,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT105,W4STUDENT BRR Weight for Replicate 105,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT106,W4STUDENT BRR Weight for Replicate 106,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT107,W4STUDENT BRR Weight for Replicate 107,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT108,W4STUDENT BRR Weight for Replicate 108,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT109,W4STUDENT BRR Weight for Replicate 109,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT110,W4STUDENT BRR Weight for Replicate 110,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT111,W4STUDENT BRR Weight for Replicate 111,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT112,W4STUDENT BRR Weight for Replicate 112,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT113,W4STUDENT BRR Weight for Replicate 113,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT114,W4STUDENT BRR Weight for Replicate 114,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT115,W4STUDENT BRR Weight for Replicate 115,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT116,W4STUDENT BRR Weight for Replicate 116,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT117,W4STUDENT BRR Weight for Replicate 117,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT118,W4STUDENT BRR Weight for Replicate 118,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT119,W4STUDENT BRR Weight for Replicate 119,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT120,W4STUDENT BRR Weight for Replicate 120,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT121,W4STUDENT BRR Weight for Replicate 121,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT122,W4STUDENT BRR Weight for Replicate 122,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT123,W4STUDENT BRR Weight for Replicate 123,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT124,W4STUDENT BRR Weight for Replicate 124,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT125,W4STUDENT BRR Weight for Replicate 125,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT126,W4STUDENT BRR Weight for Replicate 126,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT127,W4STUDENT BRR Weight for Replicate 127,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT128,W4STUDENT BRR Weight for Replicate 128,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT129,W4STUDENT BRR Weight for Replicate 129,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT130,W4STUDENT BRR Weight for Replicate 130,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT131,W4STUDENT BRR Weight for Replicate 131,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT132,W4STUDENT BRR Weight for Replicate 132,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT133,W4STUDENT BRR Weight for Replicate 133,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT134,W4STUDENT BRR Weight for Replicate 134,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT135,W4STUDENT BRR Weight for Replicate 135,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT136,W4STUDENT BRR Weight for Replicate 136,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT137,W4STUDENT BRR Weight for Replicate 137,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT138,W4STUDENT BRR Weight for Replicate 138,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT139,W4STUDENT BRR Weight for Replicate 139,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT140,W4STUDENT BRR Weight for Replicate 140,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT141,W4STUDENT BRR Weight for Replicate 141,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT142,W4STUDENT BRR Weight for Replicate 142,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT143,W4STUDENT BRR Weight for Replicate 143,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT144,W4STUDENT BRR Weight for Replicate 144,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT145,W4STUDENT BRR Weight for Replicate 145,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT146,W4STUDENT BRR Weight for Replicate 146,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT147,W4STUDENT BRR Weight for Replicate 147,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT148,W4STUDENT BRR Weight for Replicate 148,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT149,W4STUDENT BRR Weight for Replicate 149,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT150,W4STUDENT BRR Weight for Replicate 150,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT151,W4STUDENT BRR Weight for Replicate 151,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT152,W4STUDENT BRR Weight for Replicate 152,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT153,W4STUDENT BRR Weight for Replicate 153,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT154,W4STUDENT BRR Weight for Replicate 154,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT155,W4STUDENT BRR Weight for Replicate 155,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT156,W4STUDENT BRR Weight for Replicate 156,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT157,W4STUDENT BRR Weight for Replicate 157,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT158,W4STUDENT BRR Weight for Replicate 158,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT159,W4STUDENT BRR Weight for Replicate 159,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT160,W4STUDENT BRR Weight for Replicate 160,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT161,W4STUDENT BRR Weight for Replicate 161,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT162,W4STUDENT BRR Weight for Replicate 162,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT163,W4STUDENT BRR Weight for Replicate 163,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT164,W4STUDENT BRR Weight for Replicate 164,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT165,W4STUDENT BRR Weight for Replicate 165,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT166,W4STUDENT BRR Weight for Replicate 166,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT167,W4STUDENT BRR Weight for Replicate 167,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT168,W4STUDENT BRR Weight for Replicate 168,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT169,W4STUDENT BRR Weight for Replicate 169,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT170,W4STUDENT BRR Weight for Replicate 170,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT171,W4STUDENT BRR Weight for Replicate 171,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT172,W4STUDENT BRR Weight for Replicate 172,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT173,W4STUDENT BRR Weight for Replicate 173,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT174,W4STUDENT BRR Weight for Replicate 174,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT175,W4STUDENT BRR Weight for Replicate 175,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT176,W4STUDENT BRR Weight for Replicate 176,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT177,W4STUDENT BRR Weight for Replicate 177,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT178,W4STUDENT BRR Weight for Replicate 178,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT179,W4STUDENT BRR Weight for Replicate 179,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT180,W4STUDENT BRR Weight for Replicate 180,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT181,W4STUDENT BRR Weight for Replicate 181,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT182,W4STUDENT BRR Weight for Replicate 182,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT183,W4STUDENT BRR Weight for Replicate 183,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT184,W4STUDENT BRR Weight for Replicate 184,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT185,W4STUDENT BRR Weight for Replicate 185,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT186,W4STUDENT BRR Weight for Replicate 186,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT187,W4STUDENT BRR Weight for Replicate 187,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT188,W4STUDENT BRR Weight for Replicate 188,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT189,W4STUDENT BRR Weight for Replicate 189,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT190,W4STUDENT BRR Weight for Replicate 190,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT191,W4STUDENT BRR Weight for Replicate 191,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT192,W4STUDENT BRR Weight for Replicate 192,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT193,W4STUDENT BRR Weight for Replicate 193,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT194,W4STUDENT BRR Weight for Replicate 194,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT195,W4STUDENT BRR Weight for Replicate 195,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT196,W4STUDENT BRR Weight for Replicate 196,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT197,W4STUDENT BRR Weight for Replicate 197,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT198,W4STUDENT BRR Weight for Replicate 198,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT199,W4STUDENT BRR Weight for Replicate 199,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4STUDENT200,W4STUDENT BRR Weight for Replicate 200,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU001,W4W1W2W3STU BRR Weight for Replicate 1,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU002,W4W1W2W3STU BRR Weight for Replicate 2,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU003,W4W1W2W3STU BRR Weight for Replicate 3,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU004,W4W1W2W3STU BRR Weight for Replicate 4,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU005,W4W1W2W3STU BRR Weight for Replicate 5,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU006,W4W1W2W3STU BRR Weight for Replicate 6,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU007,W4W1W2W3STU BRR Weight for Replicate 7,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU008,W4W1W2W3STU BRR Weight for Replicate 8,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU009,W4W1W2W3STU BRR Weight for Replicate 9,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU010,W4W1W2W3STU BRR Weight for Replicate 10,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU011,W4W1W2W3STU BRR Weight for Replicate 11,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU012,W4W1W2W3STU BRR Weight for Replicate 12,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU013,W4W1W2W3STU BRR Weight for Replicate 13,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU014,W4W1W2W3STU BRR Weight for Replicate 14,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU015,W4W1W2W3STU BRR Weight for Replicate 15,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU016,W4W1W2W3STU BRR Weight for Replicate 16,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU017,W4W1W2W3STU BRR Weight for Replicate 17,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU018,W4W1W2W3STU BRR Weight for Replicate 18,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU019,W4W1W2W3STU BRR Weight for Replicate 19,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU020,W4W1W2W3STU BRR Weight for Replicate 20,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU021,W4W1W2W3STU BRR Weight for Replicate 21,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU022,W4W1W2W3STU BRR Weight for Replicate 22,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU023,W4W1W2W3STU BRR Weight for Replicate 23,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU024,W4W1W2W3STU BRR Weight for Replicate 24,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU025,W4W1W2W3STU BRR Weight for Replicate 25,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU026,W4W1W2W3STU BRR Weight for Replicate 26,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU027,W4W1W2W3STU BRR Weight for Replicate 27,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU028,W4W1W2W3STU BRR Weight for Replicate 28,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU029,W4W1W2W3STU BRR Weight for Replicate 29,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU030,W4W1W2W3STU BRR Weight for Replicate 30,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU031,W4W1W2W3STU BRR Weight for Replicate 31,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU032,W4W1W2W3STU BRR Weight for Replicate 32,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU033,W4W1W2W3STU BRR Weight for Replicate 33,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU034,W4W1W2W3STU BRR Weight for Replicate 34,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU035,W4W1W2W3STU BRR Weight for Replicate 35,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU036,W4W1W2W3STU BRR Weight for Replicate 36,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU037,W4W1W2W3STU BRR Weight for Replicate 37,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU038,W4W1W2W3STU BRR Weight for Replicate 38,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU039,W4W1W2W3STU BRR Weight for Replicate 39,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU040,W4W1W2W3STU BRR Weight for Replicate 40,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU041,W4W1W2W3STU BRR Weight for Replicate 41,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU042,W4W1W2W3STU BRR Weight for Replicate 42,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU043,W4W1W2W3STU BRR Weight for Replicate 43,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU044,W4W1W2W3STU BRR Weight for Replicate 44,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU045,W4W1W2W3STU BRR Weight for Replicate 45,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU046,W4W1W2W3STU BRR Weight for Replicate 46,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU047,W4W1W2W3STU BRR Weight for Replicate 47,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU048,W4W1W2W3STU BRR Weight for Replicate 48,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU049,W4W1W2W3STU BRR Weight for Replicate 49,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU050,W4W1W2W3STU BRR Weight for Replicate 50,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU051,W4W1W2W3STU BRR Weight for Replicate 51,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU052,W4W1W2W3STU BRR Weight for Replicate 52,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU053,W4W1W2W3STU BRR Weight for Replicate 53,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU054,W4W1W2W3STU BRR Weight for Replicate 54,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU055,W4W1W2W3STU BRR Weight for Replicate 55,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU056,W4W1W2W3STU BRR Weight for Replicate 56,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU057,W4W1W2W3STU BRR Weight for Replicate 57,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU058,W4W1W2W3STU BRR Weight for Replicate 58,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU059,W4W1W2W3STU BRR Weight for Replicate 59,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU060,W4W1W2W3STU BRR Weight for Replicate 60,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU061,W4W1W2W3STU BRR Weight for Replicate 61,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU062,W4W1W2W3STU BRR Weight for Replicate 62,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU063,W4W1W2W3STU BRR Weight for Replicate 63,F2 student level BRR weights,0,0,0,1,F2,W4,0,
W4W1W2W3STU064,W4W1W2W3STU BRR Weight for Replicate 64,F2 student level BRR weights,0,0,0,1,F2,W4,0,
